Uad Code;Cycle;Prg Code;Nom;Ses Code;Trimestre;Total
ESA;1;7764;Baccalauréat en administration (cheminement général);20142;été 2014;730
ESA;1;7764;Baccalauréat en administration (cheminement général);20143;automne 2014;1096
ESA;1;7764;Baccalauréat en administration (cheminement général);20151;hiver 2015;997
ESA;1;7764;Baccalauréat en administration (cheminement général);20152;été 2015;715
ESA;1;7764;Baccalauréat en administration (cheminement général);20153;automne 2015;944
ESA;1;7764;Baccalauréat en administration (cheminement général);20161;hiver 2016;957
ESA;1;7764;Baccalauréat en administration (cheminement général);20162;été 2016;647
ESA;1;7764;Baccalauréat en administration (cheminement général);20163;automne 2016;1000
ESA;1;7764;Baccalauréat en administration (cheminement général);20171;hiver 2017;969
ESA;1;7764;Baccalauréat en administration (cheminement général);20172;été 2017;614
ESA;1;7764;Baccalauréat en administration (cheminement général);20173;automne 2017;992
ESA;1;7764;Baccalauréat en administration (cheminement général);20181;hiver 2018;866
ESA;1;7764;Baccalauréat en administration (cheminement général);20182;été 2018;586
ESA;1;7764;Baccalauréat en administration (cheminement général);20183;automne 2018;800
ESA;1;7764;Baccalauréat en administration (cheminement général);20191;hiver 2019;661
ESA;1;7764;Baccalauréat en administration (cheminement général);20192;été 2019;371
ESA;1;7764;Baccalauréat en administration (cheminement général);20193;automne 2019;631
ESA;1;7764;Baccalauréat en administration (cheminement général);20201;hiver 2020;647
ESA;1;7764;Baccalauréat en administration (cheminement général);20202;été 2020;506
ESA;1;7764;Baccalauréat en administration (cheminement général);20203;automne 2020;679
ESA;1;7764;Baccalauréat en administration (cheminement général);20211;hiver 2021;703
ESA;1;7764;Baccalauréat en administration (cheminement général);20212;été 2021;394
ESA;1;7764;Baccalauréat en administration (cheminement général);20213;automne 2021;541
ESA;1;7764;Baccalauréat en administration (cheminement général);20221;hiver 2022;564
ESA;1;7764;Baccalauréat en administration (cheminement général);20222;été 2022;318
ESA;1;7764;Baccalauréat en administration (cheminement général);20223;automne 2022;464
ESA;1;7764;Baccalauréat en administration (cheminement général);20231;hiver 2023;461
ESA;1;7764;Baccalauréat en administration (cheminement général);20232;été 2023;325
ESA;1;7764;Baccalauréat en administration (cheminement général);20233;automne 2023;482
ESA;1;7764;Baccalauréat en administration (cheminement général);20241;hiver 2024;514
ESA;1;7764;Baccalauréat en administration (cheminement général);20242;été 2024;335
ESA;1;7764;Baccalauréat en administration (cheminement général);20243;automne 2024;539
ESA;1;7764;Baccalauréat en administration (cheminement général);20251;hiver 2025;544
ESA;1;7764;Baccalauréat en administration (cheminement général);20252;été 2025;397
ESA;1;7764;Baccalauréat en administration (cheminement général);20253;automne 2025;583
ESA;1;7764;Baccalauréat en administration (cheminement général);20261;hiver 2026;571
ESA;1;7764;Baccalauréat en administration (cheminement général);20262;été 2026;252
DET;1;7829;Baccalauréat en administration (général);19883;automne 1988;5
DET;1;7829;Baccalauréat en administration (général);19891;hiver 1989;4
DET;1;7829;Baccalauréat en administration (général);19892;été 1989;5
DET;1;7829;Baccalauréat en administration (général);19893;automne 1989;12
DET;1;7829;Baccalauréat en administration (général);19901;hiver 1990;20
DET;1;7829;Baccalauréat en administration (général);19902;été 1990;9
DET;1;7829;Baccalauréat en administration (général);19903;automne 1990;27
DET;1;7829;Baccalauréat en administration (général);19911;hiver 1991;27
DET;1;7829;Baccalauréat en administration (général);19912;été 1991;16
DET;1;7829;Baccalauréat en administration (général);19913;automne 1991;24
DET;1;7829;Baccalauréat en administration (général);19921;hiver 1992;15
DET;1;7829;Baccalauréat en administration (général);19922;été 1992;10
DET;1;7829;Baccalauréat en administration (général);19923;automne 1992;15
DET;1;7829;Baccalauréat en administration (général);19931;hiver 1993;8
DET;1;7829;Baccalauréat en administration (général);19932;été 1993;6
DET;1;7829;Baccalauréat en administration (général);19933;automne 1993;10
DET;1;7829;Baccalauréat en administration (général);19941;hiver 1994;5
DET;1;7829;Baccalauréat en administration (général);19942;été 1994;6
DET;1;7829;Baccalauréat en administration (général);19943;automne 1994;10
DET;1;7829;Baccalauréat en administration (général);19951;hiver 1995;3
DET;1;7829;Baccalauréat en administration (général);19953;automne 1995;12
DET;1;7829;Baccalauréat en administration (général);19961;hiver 1996;5
DET;1;7829;Baccalauréat en administration (général);19962;été 1996;3
DET;1;7829;Baccalauréat en administration (général);19963;automne 1996;3
DET;1;7829;Baccalauréat en administration (général);19971;hiver 1997;8
DET;1;7829;Baccalauréat en administration (général);19972;été 1997;2
DET;1;7829;Baccalauréat en administration (général);19973;automne 1997;3
DET;1;7829;Baccalauréat en administration (général);19981;hiver 1998;3
DET;1;7829;Baccalauréat en administration (général);19982;été 1998;1
DET;1;7849;Baccalauréat en sciences sociales;19893;automne 1989;1
DET;1;7849;Baccalauréat en sciences sociales;19911;hiver 1991;2
DET;1;7849;Baccalauréat en sciences sociales;19913;automne 1991;1
DET;1;7849;Baccalauréat en sciences sociales;19921;hiver 1992;2
DET;1;7849;Baccalauréat en sciences sociales;19922;été 1992;1
DET;1;7849;Baccalauréat en sciences sociales;19923;automne 1992;2
DET;1;7849;Baccalauréat en sciences sociales;19931;hiver 1993;3
DET;1;7849;Baccalauréat en sciences sociales;19932;été 1993;2
DET;1;7849;Baccalauréat en sciences sociales;19933;automne 1993;2
DET;1;7849;Baccalauréat en sciences sociales;19942;été 1994;1
SHLC;1;7887;Baccalauréat en communication;19753;automne 1975;1
SHLC;1;7887;Baccalauréat en communication;19761;hiver 1976;1
SHLC;1;7887;Baccalauréat en communication;19763;automne 1976;1
SHLC;1;7887;Baccalauréat en communication;19773;automne 1977;1
SHLC;1;7887;Baccalauréat en communication;19783;automne 1978;2
SHLC;1;7887;Baccalauréat en communication;19791;hiver 1979;1
SHLC;1;7887;Baccalauréat en communication;19793;automne 1979;2
SHLC;1;7887;Baccalauréat en communication;19801;hiver 1980;3
SHLC;1;7887;Baccalauréat en communication;19803;automne 1980;2
SHLC;1;7887;Baccalauréat en communication;19811;hiver 1981;5
SHLC;1;7887;Baccalauréat en communication;19812;été 1981;2
SHLC;1;7887;Baccalauréat en communication;19813;automne 1981;3
SHLC;1;7887;Baccalauréat en communication;19821;hiver 1982;3
SHLC;1;7887;Baccalauréat en communication;19822;été 1982;3
SHLC;1;7887;Baccalauréat en communication;19831;hiver 1983;5
SHLC;1;7887;Baccalauréat en communication;19832;été 1983;1
SHLC;1;7887;Baccalauréat en communication;19841;hiver 1984;2
SHLC;1;7887;Baccalauréat en communication;19843;automne 1984;1
SHLC;1;7887;Baccalauréat en communication;19882;été 1988;1
SHLC;1;7887;Baccalauréat en communication;19883;automne 1988;2
SHLC;1;7887;Baccalauréat en communication;19892;été 1989;1
SHLC;1;7887;Baccalauréat en communication;19893;automne 1989;1
SHLC;1;7887;Baccalauréat en communication;19903;automne 1990;145
SHLC;1;7887;Baccalauréat en communication;19911;hiver 1991;106
SHLC;1;7887;Baccalauréat en communication;19912;été 1991;88
SHLC;1;7887;Baccalauréat en communication;19913;automne 1991;185
SHLC;1;7887;Baccalauréat en communication;19921;hiver 1992;196
SHLC;1;7887;Baccalauréat en communication;19922;été 1992;116
SHLC;1;7887;Baccalauréat en communication;19923;automne 1992;217
SHLC;1;7887;Baccalauréat en communication;19931;hiver 1993;192
SHLC;1;7887;Baccalauréat en communication;19932;été 1993;119
SHLC;1;7887;Baccalauréat en communication;19933;automne 1993;217
SHLC;1;7887;Baccalauréat en communication;19941;hiver 1994;228
SHLC;1;7887;Baccalauréat en communication;19942;été 1994;139
SHLC;1;7887;Baccalauréat en communication;19943;automne 1994;268
SHLC;1;7887;Baccalauréat en communication;19951;hiver 1995;265
SHLC;1;7887;Baccalauréat en communication;19952;été 1995;162
SHLC;1;7887;Baccalauréat en communication;19953;automne 1995;262
SHLC;1;7887;Baccalauréat en communication;19961;hiver 1996;224
SHLC;1;7887;Baccalauréat en communication;19962;été 1996;138
SHLC;1;7887;Baccalauréat en communication;19963;automne 1996;243
SHLC;1;7887;Baccalauréat en communication;19971;hiver 1997;226
SHLC;1;7887;Baccalauréat en communication;19972;été 1997;122
SHLC;1;7887;Baccalauréat en communication;19973;automne 1997;256
SHLC;1;7887;Baccalauréat en communication;19981;hiver 1998;201
SHLC;1;7887;Baccalauréat en communication;19982;été 1998;84
SHLC;1;7887;Baccalauréat en communication;19983;automne 1998;215
SHLC;1;7887;Baccalauréat en communication;19991;hiver 1999;212
SHLC;1;7887;Baccalauréat en communication;19992;été 1999;81
SHLC;1;7887;Baccalauréat en communication;19993;automne 1999;230
SHLC;1;7887;Baccalauréat en communication;20001;hiver 2000;201
SHLC;1;7887;Baccalauréat en communication;20002;été 2000;88
SHLC;1;7887;Baccalauréat en communication;20003;automne 2000;225
SHLC;1;7887;Baccalauréat en communication;20011;hiver 2001;157
SHLC;1;7887;Baccalauréat en communication;20012;été 2001;72
SHLC;1;7887;Baccalauréat en communication;20013;automne 2001;210
SHLC;1;7887;Baccalauréat en communication;20021;hiver 2002;195
SHLC;1;7887;Baccalauréat en communication;20022;été 2002;106
SHLC;1;7887;Baccalauréat en communication;20023;automne 2002;240
SHLC;1;7887;Baccalauréat en communication;20031;hiver 2003;235
SHLC;1;7887;Baccalauréat en communication;20032;été 2003;110
SHLC;1;7887;Baccalauréat en communication;20033;automne 2003;268
SHLC;1;7887;Baccalauréat en communication;20041;hiver 2004;222
SHLC;1;7887;Baccalauréat en communication;20042;été 2004;137
SHLC;1;7887;Baccalauréat en communication;20043;automne 2004;242
SHLC;1;7887;Baccalauréat en communication;20051;hiver 2005;282
SHLC;1;7887;Baccalauréat en communication;20052;été 2005;162
SHLC;1;7887;Baccalauréat en communication;20053;automne 2005;286
SHLC;1;7887;Baccalauréat en communication;20061;hiver 2006;255
SHLC;1;7887;Baccalauréat en communication;20062;été 2006;171
SHLC;1;7887;Baccalauréat en communication;20063;automne 2006;319
SHLC;1;7887;Baccalauréat en communication;20071;hiver 2007;303
SHLC;1;7887;Baccalauréat en communication;20072;été 2007;196
SHLC;1;7887;Baccalauréat en communication;20073;automne 2007;298
SHLC;1;7887;Baccalauréat en communication;20081;hiver 2008;200
SHLC;1;7887;Baccalauréat en communication;20082;été 2008;130
SHLC;1;7887;Baccalauréat en communication;20083;automne 2008;247
SHLC;1;7887;Baccalauréat en communication;20091;hiver 2009;229
SHLC;1;7887;Baccalauréat en communication;20092;été 2009;164
SHLC;1;7887;Baccalauréat en communication;20093;automne 2009;219
SHLC;1;7887;Baccalauréat en communication;20101;hiver 2010;237
SHLC;1;7887;Baccalauréat en communication;20102;été 2010;186
SHLC;1;7887;Baccalauréat en communication;20103;automne 2010;260
SHLC;1;7887;Baccalauréat en communication;20111;hiver 2011;268
SHLC;1;7887;Baccalauréat en communication;20112;été 2011;164
SHLC;1;7887;Baccalauréat en communication;20113;automne 2011;280
SHLC;1;7887;Baccalauréat en communication;20121;hiver 2012;270
SHLC;1;7887;Baccalauréat en communication;20122;été 2012;186
SHLC;1;7887;Baccalauréat en communication;20123;automne 2012;319
SHLC;1;7887;Baccalauréat en communication;20131;hiver 2013;304
SHLC;1;7887;Baccalauréat en communication;20132;été 2013;208
SHLC;1;7887;Baccalauréat en communication;20133;automne 2013;270
SHLC;1;7887;Baccalauréat en communication;20141;hiver 2014;262
SHLC;1;7887;Baccalauréat en communication;20142;été 2014;204
SHLC;1;7887;Baccalauréat en communication;20143;automne 2014;276
SHLC;1;7887;Baccalauréat en communication;20151;hiver 2015;271
SHLC;1;7887;Baccalauréat en communication;20152;été 2015;158
SHLC;1;7887;Baccalauréat en communication;20153;automne 2015;230
SHLC;1;7887;Baccalauréat en communication;20161;hiver 2016;252
SHLC;1;7887;Baccalauréat en communication;20162;été 2016;130
SHLC;1;7887;Baccalauréat en communication;20163;automne 2016;231
SHLC;1;7887;Baccalauréat en communication;20171;hiver 2017;237
SHLC;1;7887;Baccalauréat en communication;20172;été 2017;116
SHLC;1;7887;Baccalauréat en communication;20173;automne 2017;199
SHLC;1;7887;Baccalauréat en communication;20181;hiver 2018;216
SHLC;1;7887;Baccalauréat en communication;20182;été 2018;128
SHLC;1;7887;Baccalauréat en communication;20183;automne 2018;197
SHLC;1;7887;Baccalauréat en communication;20191;hiver 2019;188
SHLC;1;7887;Baccalauréat en communication;20192;été 2019;102
SHLC;1;7887;Baccalauréat en communication;20193;automne 2019;190
SHLC;1;7887;Baccalauréat en communication;20201;hiver 2020;244
SHLC;1;7887;Baccalauréat en communication;20202;été 2020;107
SHLC;1;7887;Baccalauréat en communication;20203;automne 2020;218
SHLC;1;7887;Baccalauréat en communication;20211;hiver 2021;249
SHLC;1;7887;Baccalauréat en communication;20212;été 2021;136
SHLC;1;7887;Baccalauréat en communication;20213;automne 2021;240
SHLC;1;7887;Baccalauréat en communication;20221;hiver 2022;189
SHLC;1;7887;Baccalauréat en communication;20222;été 2022;108
SHLC;1;7887;Baccalauréat en communication;20223;automne 2022;188
SHLC;1;7887;Baccalauréat en communication;20231;hiver 2023;185
SHLC;1;7887;Baccalauréat en communication;20232;été 2023;92
SHLC;1;7887;Baccalauréat en communication;20233;automne 2023;226
SHLC;1;7887;Baccalauréat en communication;20241;hiver 2024;223
SHLC;1;7887;Baccalauréat en communication;20242;été 2024;135
SHLC;1;7887;Baccalauréat en communication;20243;automne 2024;246
SHLC;1;7887;Baccalauréat en communication;20251;hiver 2025;232
SHLC;1;7887;Baccalauréat en communication;20252;été 2025;176
SHLC;1;7887;Baccalauréat en communication;20253;automne 2025;260
SHLC;1;7887;Baccalauréat en communication;20261;hiver 2026;244
SHLC;1;7887;Baccalauréat en communication;20262;été 2026;103
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20071;hiver 2007;5
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20072;été 2007;7
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20073;automne 2007;13
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20081;hiver 2008;18
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20082;été 2008;21
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20083;automne 2008;31
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20091;hiver 2009;16
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20092;été 2009;17
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20093;automne 2009;29
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20101;hiver 2010;23
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20102;été 2010;16
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20103;automne 2010;29
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20111;hiver 2011;23
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20112;été 2011;21
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20113;automne 2011;35
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20121;hiver 2012;39
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20122;été 2012;30
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20123;automne 2012;31
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20131;hiver 2013;40
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20132;été 2013;26
DET;1;7995;Baccalauréat ès arts par cumul de certificats ou mineures;20133;automne 2013;33
